41,526.3164,406.79242,724.11444,1051.2872,0.9060281,0.0
41,324.3692,542.61,538.4573,1068.4368,0.85238326,0.0
42,526.3346,407.2956,724.046,1051.3892,0.9061738,0.0
42,324.11966,542.51666,538.7676,1069.0569,0.85378027,0.0
43,526.2162,406.94843,723.9344,1051.3972,0.9061989,0.0
43,323.80695,542.7109,538.54956,1069.1548,0.8542428,0.0
44,526.2008,406.76477,724.051,1051.4436,0.9062532,0.0
44,323.73825,542.64905,538.6172,1069.6753,0.8545249,0.0
45,526.098,406.9975,724.0113,1051.5552,0.9057754,0.0
45,323.98907,542.5576,539.35284,1070.2291,0.85500765,0.0
46,526.0578,406.78134,724.2255,1051.6222,0.905851,0.0
46,323.30035,542.71484,538.98267,1070.2671,0.85540414,0.0
47,525.801,406.6626,724.2279,1051.6301,0.90611494,0.0
47,323.0736,542.5757,540.1856,1070.5427,0.85544264,0.0
48,525.95667,406.68173,724.1229,1051.4777,0.90635926,0.0
48,322.97977,542.5229,539.766,1070.6125,0.8553247,0.0
49,525.95013,406.7632,724.0863,1051.3159,0.9062332,0.0
49,323.05444,542.49426,540.0172,1070.4526,0.8555432,0.0
50,525.928,406.04077,724.1929,1051.4174,0.90598845,0.0
50,323.44055,542.67096,540.866,1070.3391,0.8543213,0.0
51,525.54504,405.866,724.0427,1051.5197,0.90460837,0.0
51,323.52478,542.5393,541.3622,1070.5176,0.8558184,0.0
52,525.577,405.55765,724.05237,1051.5566,0.90372443,0.0
52,323.45773,542.51825,540.7573,1070.5645,0.85783505,0.0
53,525.8684,405.84576,724.0176,1051.5559,0.90372485,0.0
53,323.64844,542.47656,540.772,1070.4541,0.8567343,0.0
54,525.68115,405.56085,724.02136,1051.4941,0.90395105,0.0
54,323.63504,542.413,540.5039,1070.0746,0.85542744,0.0
55,525.8429,405.51013,724.3468,1051.4053,0.9042771,0.0
55,323.2757,542.8269,540.3383,1069.8782,0.8550993,0.0
56,525.5619,405.2025,724.2998,1051.5521,0.9035683,0.0
56,322.98822,542.96313,540.15314,1070.0569,0.8562398,0.0
57,525.4737,404.7085,724.29456,1051.5524,0.9028471,0.0
57,322.9586,543.0929,540.1449,1070.0275,0.8588589,0.0
58,525.3619,404.56155,724.4034,1051.4697,0.902495,0.0
58,322.0036,543.0751,539.7717,1070.1399,0.8591735,0.0
59,525.4146,404.1448,724.3302,1051.5654,0.90190804,0.0
59,321.53003,543.05505,540.7633,1070.6387,0.8628259,0.0
60,525.594,404.69485,724.3655,1051.5708,0.9021285,0.0
60,321.77533,542.8756,540.7114,1070.9127,0.8614499,0.0
61,525.7516,404.98462,724.4092,1051.4136,0.9028207,0.0
61,321.69403,543.2157,539.84607,1070.6224,0.86250305,0.0
62,525.5659,404.963,724.4248,1051.356,0.90287226,0.0
62,322.00214,543.09705,539.84204,1070.3958,0.86098397,0.0
63,525.48596,404.24496,724.4634,1051.3481,0.90245736,0.0
63,321.72107,543.1011,539.37585,1070.2914,0.86108965,0.0
64,525.3356,404.16458,724.39294,1051.4929,0.9014314,0.0
64,321.91385,543.17236,540.13715,1070.8174,0.86380064,0.0
65,525.2305,404.06927,724.199,1051.5742,0.901363,0.0
65,321.83203,543.2976,540.5045,1070.7135,0.86532086,0.0
66,525.3506,404.21805,724.182,1051.5328,0.901722,0.0
66,321.49274,543.0308,540.5129,1070.8835,0.86651486,0.0
67,525.46985,404.4655,724.08856,1051.5667,0.9015618,0.0
67,321.61182,543.0936,540.708,1071.0574,0.8654527,0.0
68,525.22266,404.3149,724.24255,1051.5953,0.90127045,0.0
68,321.7122,542.85333,540.50024,1070.6948,0.86545616,0.0
69,525.2353,404.34998,724.18524,1051.4854,0.90108824,0.0
69,322.2482,542.9308,540.6125,1070.8696,0.8656868,0.0
70,525.2223,404.34073,724.36597,1051.4661,0.90185046,0.0
70,321.59265,542.9207,540.69055,1070.8473,0.86575353,0.0
71,525.03955,404.01572,724.39325,1051.5979,0.9014306,0.0
71,321.49683,542.7007,540.44727,1070.8353,0.8656324,0.0
72,525.2056,404.10297,724.40454,1051.6458,0.90212995,0.0
72,321.72717,542.568,540.5102,1070.8313,0.86583644,0.0
73,525.147,403.73877,724.4989,1051.7274,0.9018358,0.0
73,321.80045,542.4633,540.4272,1070.7551,0.86631995,0.0
74,525.8445,401.65942,723.45374,1054.8252,0.90099543,0.0
74,321.86963,542.50946,540.41754,1070.823,0.8670853,0.0
75,524.9709,403.58926,724.5437,1051.6702,0.9012841,0.0
75,321.98694,542.38525,540.52734,1070.7556,0.8641532,0.0
76,524.719,403.79022,724.4842,1051.6758,0.900649,0.0
76,323.06274,542.313,540.9218,1070.6165,0.86422104,0.0
77,525.71423,401.7506,723.1837,1055.0039,0.9007701,0.0
77,323.25262,541.9202,541.2399,1071.0018,0.8651187,0.0
78,525.518,401.84848,723.1082,1055.171,0.9006142,0.0
78,323.10825,541.89496,541.40314,1071.2168,0.86543393,0.0
79,525.49677,401.73944,723.1016,1055.1813,0.9015317,0.0
79,324.68762,542.0544,540.9541,1070.8729,0.86180896,0.0
80,525.77795,401.5926,723.3013,1055.2816,0.9017117,0.0
80,324.5165,541.9107,540.98914,1071.3401,0.8621543,0.0
81,525.8029,402.16187,723.26056,1055.2185,0.90160125,0.0
81,324.43628,541.82947,540.803,1071.3027,0.86172944,0.0
82,525.7092,402.0508,722.9944,1055.2214,0.9014244,0.0
82,325.04083,541.78375,541.0286,1071.1696,0.85986733,0.0
83,524.95105,405.29837,723.74426,1051.6055,0.90066373,0.0
83,324.70502,541.58997,539.19006,1070.1686,0.86650527,0.0
84,524.71747,405.01712,723.6784,1051.7906,0.8997364,0.0
84,325.26392,541.4117,539.15985,1069.6124,0.865075,0.0
85,524.7373,404.79977,723.7147,1051.7726,0.9001632,0.0
85,325.1737,541.6628,539.0736,1069.2616,0.866792,0.0
86,524.7665,404.81378,723.6918,1051.7926,0.8997757,0.0
86,325.15863,541.4506,539.3621,1069.3367,0.8679357,0.0
87,524.6892,405.0878,723.70746,1051.662,0.8998808,0.0
87,325.07364,541.473,538.876,1068.998,0.86718786,0.0
88,524.4492,405.00458,723.715,1051.7358,0.89964527,0.0
88,324.9604,541.41425,539.04724,1069.099,0.86724055,0.0
89,525.22266,402.67154,722.19965,1055.1407,0.8993176,0.0
89,325.53543,541.5407,539.00854,1069.6791,0.86740714,0.0
90,525.0358,405.66852,724.06287,1051.9338,0.90131295,0.0
90,325.814,541.7635,538.7014,1070.0818,0.8672087,0.0
91,525.2501,405.58466,723.9088,1051.9468,0.9002109,0.0
91,326.06335,541.8955,538.2427,1069.6223,0.8669911,0.0
92,525.2147,405.65332,723.9669,1051.8625,0.9003827,0.0
92,326.97528,542.50574,538.46497,1069.921,0.8652855,0.0
93,525.3151,406.305,723.9996,1051.8073,0.9010369,0.0
93,326.53516,542.21954,538.62024,1070.0394,0.8649665,0.0
94,525.35614,406.06274,723.9366,1051.9661,0.9007832,0.0
94,326.83783,542.3197,538.8205,1070.222,0.8650094,0.0
95,525.0698,406.1001,724.0718,1052.0518,0.9014529,0.0
95,326.64447,542.6461,538.699,1069.88,0.8649674,0.0
96,525.08496,405.82416,724.0413,1051.9863,0.9018898,0.0
96,326.58887,542.94946,538.9945,1070.0264,0.86300224,0.0
97,524.95294,406.06274,724.0783,1052.0592,0.90195036,0.0
97,327.12924,543.20593,539.2317,1070.5088,0.8631319,0.0
98,525.08057,405.76657,724.1117,1051.9901,0.90235984,0.0
98,326.69275,542.9375,538.8773,1070.0356,0.86190635,0.0
99,524.8845,405.71704,724.0462,1051.6713,0.90224504,0.0
99,327.01468,542.5677,538.6829,1069.283,0.8602354,0.0
100,524.9186,405.7,724.10645,1051.6274,0.9020123,0.0
100,327.01178,541.95575,538.8331,1069.4136,0.8591774,0.0
101,525.3529,406.65765,724.28955,1051.6272,0.9026397,0.0
101,326.92978,541.704,538.7345,1068.7595,0.8576903,0.0
102,525.33923,406.7448,724.29956,1051.6776,0.9028073,0.0
102,327.1307,541.3935,538.8283,1068.661,0.85647666,0.0
103,525.4806,406.92773,724.2266,1051.4866,0.9039384,0.0
103,326.95435,542.13416,538.78485,1068.7319,0.8562562,0.0
104,525.63635,406.98276,724.2534,1051.4774,0.90382034,0.0
104,326.94763,542.31476,538.6267,1068.8668,0.8562641,0.0
105,525.6385,406.97946,724.2651,1051.4127,0.9033484,0.0
105,327.08075,542.1638,538.46545,1068.7996,0.8572777,0.0
106,525.70953,406.92938,724.2303,1051.4846,0.9033739,0.0
106,327.26758,542.20825,538.86304,1069.3013,0.8578012,0.0
107,525.75604,406.6853,724.38885,1051.5619,0.9035093,0.0
107,327.4329,542.50305,538.57983,1069.1201,0.8569324,0.0
108,526.1351,406.91135,724.43884,1051.5519,0.90401584,0.0
108,327.3299,542.7749,538.5177,1068.7704,0.85646516,0.0
109,525.9846,406.93817,724.42505,1051.5984,0.90347546,0.0
109,327.78952,543.23956,538.85504,1069.1506,0.8582122,0.0
110,525.9652,406.5988,724.3614,1051.4614,0.9042522,0.0
110,328.0749,543.94824,538.67883,1068.5818,0.8567857,0.0
111,526.0665,407.3607,724.3701,1051.4631,0.90467256,0.0
111,327.9356,543.91376,538.999,1068.8236,0.85739774,0.0
112,526.2771,407.06754,724.35583,1051.3833,0.90484715,0.0
112,327.66113,545.0814,538.9912,1068.6312,0.8571201,0.0
113,526.20386,406.71286,724.33716,1051.4493,0.9049823,0.0
113,327.50043,545.3726,538.9088,1068.7635,0.8570757,0.0
114,526.2744,406.49295,724.21106,1051.5032,0.90492475,0.0
114,327.47025,545.94507,538.84204,1068.8972,0.856989,0.0
115,526.3987,406.19376,724.242,1051.4844,0.904781,0.0
115,327.42926,546.0555,539.06604,1068.9868,0.8569542,0.0
116,526.4972,405.645,724.2977,1051.4537,0.905499,0.0
116,326.8971,545.938,538.8124,1068.7512,0.85802406,0.0
117,526.52844,405.50638,724.2987,1051.4137,0.9052471,0.0
117,326.59842,545.91724,538.40625,1068.4885,0.8573725,0.0
118,526.6322,404.65778,724.2953,1051.554,0.9047147,0.0
118,326.23904,546.0338,538.56006,1068.5994,0.8583848,0.0
119,526.66675,404.52466,724.19775,1051.669,0.9034515,0.0
119,326.57343,545.98004,538.5477,1068.435,0.858126,0.0
120,526.455,404.86533,724.14905,1051.4729,0.9012818,0.0
120,327.14978,546.3536,538.14026,1068.6565,0.8593445,0.0
121,526.53625,404.50836,724.1349,1051.4849,0.90078115,0.0
121,328.26862,545.7295,537.5532,1072.706,0.859696,0.0
122,526.5497,404.48346,723.959,1051.4352,0.9009747,0.0
122,327.92996,545.7188,537.6733,1073.0468,0.86109304,0.0
123,526.5825,404.11734,724.0332,1051.4558,0.9015785,0.0
123,327.76056,545.7698,537.16925,1072.3921,0.8595203,0.0
124,526.58325,404.0712,724.0044,1051.481,0.9019028,0.0
124,326.78284,546.16516,538.1669,1068.5337,0.8601026,0.0
125,526.77686,403.89194,724.0384,1051.562,0.9006206,0.0
125,326.53152,546.2382,538.413,1069.3271,0.8614433,0.0
126,526.68774,403.99576,724.00183,1051.5299,0.9010555,0.0
126,326.33212,545.88226,538.4317,1068.7906,0.85968167,0.0
127,527.1615,404.2661,723.93506,1051.4388,0.90138674,0.0
127,326.02502,545.8147,538.5378,1068.6702,0.86014014,0.0
128,527.0004,404.31482,723.73206,1051.5771,0.9001166,0.0
128,325.8479,545.8738,538.37384,1068.8417,0.8614254,0.0
129,527.0524,405.1766,723.81995,1051.5151,0.8999625,0.0
129,325.86935,545.9802,538.4835,1069.4763,0.86284435,0.0
130,527.3322,405.76318,723.85657,1051.4551,0.9007063,0.0
130,325.86096,545.61084,538.3611,1069.4395,0.8632411,0.0
131,527.6271,405.4661,723.8872,1051.4944,0.9018812,0.0
131,325.459,545.30475,538.20245,1069.2456,0.86367106,0.0
132,527.6547,405.05914,724.0028,1051.5017,0.90166813,0.0
132,325.63925,545.26624,538.42786,1069.1117,0.86384726,0.0
133,527.66956,405.2785,724.0156,1051.649,0.9014069,0.0
133,325.47595,545.51,538.4343,1069.8826,0.86323947,0.0
134,527.83813,405.14227,724.03125,1051.7197,0.9023363,0.0
134,325.459,545.63513,538.4211,1069.8573,0.86232483,0.0
135,527.52936,404.73715,724.0996,1051.5955,0.9018192,0.0
135,325.60486,545.11414,538.68616,1069.8384,0.86337423,0.0
136,527.3207,404.33267,724.04846,1051.669,0.9022943,0.0
136,325.5375,545.3284,538.7492,1070.0662,0.8636113,0.0
137,526.969,404.27536,723.9894,1051.5447,0.9016972,0.0
137,325.48096,545.26996,538.681,1069.6294,0.8640775,0.0
138,527.4751,404.17722,723.8341,1051.3397,0.90247256,0.0
138,325.76862,545.1194,538.46326,1069.1824,0.8617508,0.0
139,527.9586,403.5737,723.82104,1051.3042,0.9033593,0.0
139,325.55722,544.7621,539.0161,1069.532,0.8638193,0.0
140,527.7471,403.3417,723.7938,1051.4456,0.90290385,0.0
140,325.7568,544.2414,539.0008,1069.5872,0.862839,0.0
141,527.8352,403.33942,723.72095,1051.1671,0.9032313,0.0
141,325.7013,543.5747,538.9053,1068.9951,0.86175865,0.0
142,528.25757,403.71725,723.74854,1051.2104,0.90400827,0.0
142,325.88565,543.52563,538.8422,1068.8257,0.8615504,0.0
143,528.1383,402.24692,724.0863,1051.6538,0.90096176,0.0
143,326.39783,542.8679,537.83026,1071.2639,0.8605478,0.0
144,528.4625,402.13138,724.0538,1051.7561,0.9004415,0.0
144,326.51306,543.4531,537.8839,1071.2094,0.86063564,0.0
145,528.6385,401.95267,724.345,1051.7197,0.90012133,0.0
145,325.78107,543.2977,537.7879,1070.8523,0.86097264,0.0
146,528.98804,402.3219,724.2453,1051.8796,0.8997239,0.0
146,325.6707,543.24274,537.9866,1070.9531,0.8608373,0.0
147,529.254,403.17105,724.37305,1051.982,0.9004985,0.0
147,325.63766,543.42334,538.25555,1071.1782,0.86340207,0.0
148,529.4403,402.8269,724.5613,1051.9412,0.89967537,0.0
148,325.9607,543.3295,538.26746,1071.1392,0.8639676,0.0
149,529.6404,403.0751,724.4955,1051.8298,0.900007,0.0
149,325.87878,543.4625,537.9086,1070.9827,0.8624713,0.0
150,528.9009,404.78238,724.32184,1051.976,0.90083027,0.0
150,326.35602,543.0578,537.3113,1071.3735,0.8599575,0.0
151,529.30505,404.70685,724.17346,1051.9241,0.9009014,0.0
151,326.0829,543.23096,537.563,1071.5693,0.8629782,0.0
152,529.2654,404.74832,724.1949,1051.9532,0.9006125,0.0
152,326.37704,543.3932,537.6341,1071.6868,0.86291987,0.0
153,529.4463,404.86102,724.1458,1052.0144,0.8999436,0.0
153,326.15692,543.47766,538.3252,1071.6367,0.86346906,0.0
154,531.1675,402.59216,723.39526,1054.8347,0.8993962,0.0
154,325.7743,543.5241,538.66797,1071.7998,0.86376613,0.0
155,531.2794,402.3545,723.5226,1054.9678,0.8995829,0.0
155,325.72015,543.54865,538.68994,1071.8474,0.86364204,0.0
156,531.24524,402.69983,723.7239,1054.9802,0.899867,0.0
156,326.11102,543.8753,539.01105,1071.6702,0.8618954,0.0
157,531.3401,402.7932,723.5128,1054.9478,0.8995864,0.0
157,325.54126,543.81793,538.9703,1071.4955,0.8605949,0.0
158,531.3859,402.3781,723.4883,1054.996,0.89947385,0.0
158,325.10834,543.8725,539.32434,1071.4325,0.86098075,0.0
159,531.40564,402.3456,723.45575,1054.835,0.89931184,0.0
159,325.21216,543.2852,538.907,1071.1699,0.85952735,0.0
160,531.3884,402.67712,723.6018,1054.8179,0.8992956,0.0
160,324.94345,542.4336,539.39124,1070.613,0.85788655,0.0
161,531.4575,402.87918,723.491,1054.624,0.8991262,0.0
161,323.57648,541.56396,538.9629,1070.5172,0.85826814,0.0
162,531.416,402.87094,723.4869,1054.7048,0.8984064,0.0
162,323.30798,541.2058,539.4667,1070.5637,0.85736674,0.0
163,531.24316,402.53375,723.5764,1054.6903,0.89887357,0.0
163,323.04706,540.9318,539.94275,1070.5168,0.8578315,0.0
164,531.167,402.72592,723.59314,1054.7415,0.89950645,0.0
164,323.42166,540.6473,540.17163,1070.5214,0.8580482,0.0
165,531.19727,402.51004,723.60657,1054.5935,0.899344,0.0
165,323.1567,541.34937,539.8556,1070.3279,0.8584763,0.0
166,530.00055,403.642,724.3727,1051.6943,0.89923334,0.0
166,324.54425,540.82947,539.3521,1070.1865,0.8568403,0.0
167,531.2446,402.19675,723.9562,1054.4255,0.89991695,0.0
167,323.53488,542.0526,540.3545,1070.5557,0.8602708,0.0
168,531.17926,402.26028,724.2834,1054.1163,0.900385,0.0
168,323.31552,542.6974,540.77966,1070.173,0.86414206,0.0
169,531.2736,402.43213,724.13715,1054.0253,0.9000793,0.0
169,323.47675,542.48126,540.79535,1069.8342,0.86057013,0.0
170,531.5125,402.48395,724.25116,1053.8265,0.9000961,0.0
170,323.0918,542.4908,540.1614,1069.4419,0.86144364,0.0
171,531.64874,402.87167,724.1151,1054.0403,0.90002644,0.0
171,322.82928,542.95325,539.40027,1069.6594,0.86127234,0.0
172,531.6556,402.7804,724.1723,1054.073,0.8998089,0.0
172,322.79956,543.2735,538.86755,1069.4454,0.86037624,0.0
173,531.5748,402.71558,724.37415,1054.1941,0.89931816,0.0
173,323.26422,543.32086,539.0454,1069.649,0.85810274,0.0
174,531.82446,402.7891,724.5906,1054.3782,0.8993607,0.0
174,323.40756,543.39,539.10486,1069.7837,0.85894954,0.0
175,531.817,402.86105,724.59393,1054.3682,0.89927363,0.0
175,323.53656,543.2813,539.21594,1069.6483,0.8577471,0.0
176,531.9473,402.85034,724.67035,1054.3782,0.89953834,0.0
176,323.93866,543.4122,539.2318,1070.2534,0.8581954,0.0
177,531.8915,402.80136,724.7097,1054.3754,0.89992183,0.0
177,323.4521,543.3057,538.81616,1070.1083,0.8578467,0.0
178,531.5965,402.67053,724.81213,1054.1106,0.89971256,0.0
178,323.8784,543.40515,538.9043,1070.0942,0.8576612,0.0
179,530.5665,404.46753,725.359,1051.2594,0.9003241,0.0
179,323.59827,542.9538,538.69977,1070.1416,0.8570935,0.0
180,531.1979,403.76303,724.9696,1051.3267,0.9007568,0.0
180,323.6504,543.2917,538.7163,1070.2095,0.8568567,0.0
181,531.2141,403.5638,724.81714,1051.2148,0.9013678,0.0
181,324.09998,542.9463,538.3313,1070.1685,0.85655826,0.0
182,531.03906,403.77063,724.76465,1051.324,0.90073663,0.0
182,324.4079,542.90186,538.7557,1070.6847,0.8587496,0.0
183,531.0298,403.89587,724.7843,1051.3242,0.9004583,0.0
183,324.38913,542.82056,539.1993,1070.897,0.8606824,0.0
184,530.90247,404.0049,724.81287,1051.4359,0.89942724,0.0
184,324.74722,542.81445,539.43787,1071.172,0.8624285,0.0
185,530.7758,404.0299,724.8637,1051.3953,0.89930457,0.0
185,325.1515,542.623,539.2593,1071.3054,0.8600673,0.0
186,530.69727,403.9682,724.87634,1051.3911,0.8995673,0.0
186,324.94284,542.7754,539.08466,1071.4312,0.8612755,0.0
187,531.84827,402.3101,724.29443,1054.0673,0.899271,0.0
187,324.88916,542.47955,538.7301,1071.5713,0.86297995,0.0
188,531.8418,401.98315,724.2075,1054.0845,0.8997172,0.0
188,324.50543,542.44714,538.87,1071.3811,0.8628555,0.0
189,531.9374,402.1237,724.3262,1054.0676,0.9001763,0.0
189,324.33026,542.2206,538.8398,1071.3408,0.8636478,0.0
190,532.08203,402.3272,724.18677,1054.1884,0.8999952,0.0
190,324.0574,542.26,539.12244,1071.4312,0.8651775,0.0
191,531.97687,402.29553,724.02747,1054.2156,0.9004897,0.0
191,323.91623,542.41266,539.18665,1071.3241,0.86577916,0.0
192,531.8281,402.11856,724.13837,1054.0302,0.90053695,0.0
192,323.47858,542.34875,539.24475,1071.4136,0.86512864,0.0
193,530.6632,404.23105,724.8711,1051.3196,0.9008655,0.0
193,323.10474,542.3982,539.3179,1071.2778,0.86532426,0.0
194,530.54333,403.9889,724.866,1051.3466,0.9006613,0.0
194,324.3425,541.5807,536.8063,1071.0167,0.8638854,0.0
195,530.20276,403.6799,724.8784,1051.3143,0.90098006,0.0
195,324.5035,541.90393,537.17706,1070.604,0.86477065,0.0
196,529.6472,403.5097,724.86,1051.3813,0.9012808,0.0
196,324.48898,542.2079,537.17896,1070.4558,0.8654174,0.0
197,529.52344,403.8228,724.9744,1051.3429,0.9014753,0.0
197,324.20627,542.5554,536.4713,1070.4048,0.86309147,0.0
198,529.75854,403.8489,725.0455,1051.3683,0.9016268,0.0
198,324.45422,542.525,536.4795,1070.3749,0.8609071,0.0
199,529.6022,403.33823,724.9338,1051.3055,0.90174013,0.0
199,323.04874,543.90405,539.107,1070.2106,0.8613375,0.0
200,529.5357,403.32294,725.02423,1051.2157,0.90204346,0.0
200,324.50436,542.8913,536.73694,1070.2401,0.8607616,0.0
201,529.6001,403.15613,724.921,1051.1079,0.9019215,0.0
201,324.6396,542.84814,536.77563,1069.9851,0.8609214,0.0
202,529.6673,402.7663,724.9313,1051.2291,0.9021313,0.0
202,322.86285,543.62274,539.1,1070.3313,0.8622984,0.0
203,531.1073,402.09137,722.80774,1054.9263,0.9018392,0.0
203,322.82452,544.22595,541.16064,1071.0104,0.8697526,0.0
204,531.11707,402.47964,723.07385,1054.9363,0.9018268,0.0
204,323.5051,543.8132,541.72064,1070.8491,0.8706542,0.0
205,531.17847,402.54858,723.2083,1054.7736,0.9012532,0.0
205,323.95554,544.4328,541.0893,1070.2833,0.8674794,0.0
206,531.13947,402.5702,723.118,1054.7578,0.9010265,0.0
206,324.69955,544.35596,540.93933,1070.9171,0.8676076,0.0
207,531.1821,402.157,723.2543,1054.9185,0.9005645,0.0
207,325.2671,544.73236,540.04047,1070.8401,0.86670554,0.0
208,531.1732,401.91385,723.1196,1054.8105,0.9000824,0.0
208,325.52423,544.6066,539.9737,1070.874,0.8690463,0.0
209,531.1771,401.86707,723.1383,1054.8066,0.89964265,0.0
209,324.82672,544.48724,539.6155,1070.5005,0.8673539,0.0
210,531.0779,403.03784,723.3072,1054.6974,0.89898425,0.0
210,326.6521,544.51636,540.86884,1070.3757,0.8663043,0.0
211,530.9904,403.26324,723.31744,1054.6262,0.8995477,0.0
211,328.17993,543.9896,541.08154,1071.2477,0.8672333,0.0
212,531.1481,403.09213,723.1837,1054.6248,0.8999287,0.0
212,328.8265,544.57477,542.1224,1070.1145,0.86482614,0.0
213,531.6719,402.88385,722.89575,1054.658,0.89907527,0.0
213,329.88922,544.5848,541.9236,1070.2285,0.8661508,0.0
